conversation_id,title,date,from,to,duration_minutes,message_count_total,user_message_count,assistant_message_count,primary_category,primary_type,primary_tool,secondary_tool,tertiary_tool,was_solved,complexity_bucket,avg_user_message_length,model_slug
73c277c3-11ad-4eb4-82e9-3574cc2d32a3,Convertir Patrimonio Neto.,2024-04-16,2024-04-16 22:35:21.747758,2024-04-16 22:35:31.114595,"0,16",2,1,1,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,Medium,1315,gpt-4
d01641d1-5020-4a68-83a8-d544b3e971f3,Respuestas sobre patrimonio neto,2024-04-16,2024-04-16 22:47:50.113903,2024-04-16 22:48:24.857496,"0,58",2,1,1,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,High,1847,gpt-4
ee2acc63-ba10-4325-be61-3edaf10f8429,Análisis Financiero Telecomunicaciones Argentina,2024-04-21,2024-04-21 18:22:38.008836,2024-04-22 19:54:06.655175,"1531,48",9,4,5,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,"1352,5",gpt-4
0cbaf1f9-57f3-4480-b757-7b6c6ae4013e,Auditoría de deudas comerciales,2024-04-22,2024-04-22 19:55:37.420914,2024-04-22 20:20:00.796753,"24,39",32,16,16,Personal / Advice,How-to / Question,Personal / Daily Life,,,TRUE,High,"326,9",gpt-4
3d313898-e2ab-4a5c-9c87-6546cf306f99,Tecnología: Inversión y Ventajas.,2024-04-23,2024-04-23 11:21:35.581506,2024-04-24 22:02:25.795584,"2080,84",24,11,11,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,High,"157,6",gpt-4
4ce6592b-62b0-402f-838e-bc0d0abee6ff,Nombre y dirección en idioma extranjero.,2024-04-25,2024-04-25 18:22:36.411057,2024-04-25 18:25:03.971920,"2,46",6,3,3,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,Medium,199,gpt-4
f87fb06e-1cd2-4ad0-ac7f-32efe2e52c10,Exención de tarifas hasta 2024,2024-04-25,2024-04-25 18:48:11.987383,2024-04-25 18:48:32.573414,"0,34",2,1,1,Personal / Advice,Analysis / Research,Personal / Daily Life,,,TRUE,Medium,596,gpt-4
ec2dfd8e-9342-4d54-8970-0d074fec55f0,Reclamación: Recibo y Fotos.,2024-04-26,2024-04-26 20:02:27.205789,2024-04-26 20:39:44.352289,"37,29",7,3,3,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,Medium,448,gpt-4
a57a28e6-772b-481a-8fb3-886eee966b61,Indexes OLTP vs OLAP.,2024-04-29,2024-04-29 13:23:44.171778,2024-04-29 19:30:37.381603,"366,89",17,8,8,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,"78,4",gpt-4
b33ff6e3-2c99-45b8-84ef-2ba6afc955f6,Box Access Requirements Clarification,2024-04-30,2024-04-30 11:20:35.598821,2024-05-01 13:59:37.210416,"1599,03",14,6,7,SQL / BI,How-to / Question,Amazon S3,SQL Server / SSIS / SSRS,,TRUE,High,"739,8",gpt-4
055c5292-2204-45d8-a1c9-97a4cf87c4b5,Certify Application True.,2024-04-30,2024-04-30 16:06:50.041481,2024-04-30 16:07:59.817327,"1,16",5,2,2,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"267,5",gpt-4
d70bd9a9-e5ab-428d-bde4-cb780b334d95,Respuestas Auditoría Flujo Efectivo,2024-04-30,2024-04-30 20:35:57.198473,2024-04-30 20:36:09.569592,"0,21",3,1,1,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,High,2893,gpt-4
c17cb41c-965e-4443-a1c8-5d7d0c571785,Traducción al español,2024-05-03,2024-05-03 15:31:13.103392,2024-05-03 15:31:37.059090,"0,4",4,2,2,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,Low,"65,5",text-davinci-002-render-sha
c1e892d6-f0c5-49df-95db-3984c8e35c92,Integración Apache Spark AWS.,2024-05-03,2024-05-03 17:02:58.808459,2024-05-03 17:03:10.367005,"0,19",2,1,1,AWS / Cloud,How-to / Question,Apache Spark,,,TRUE,Low,62,text-davinci-002-render-sha
202f816a-9d94-496a-98c1-0cde741616f6,"Impresion grata, equipo colaborativo.",2024-05-03,2024-05-03 20:58:10.328296,2024-05-03 20:58:20.115752,"0,16",2,1,1,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,High,1864,text-davinci-002-render-sha
9b0006d6-aefe-42c9-b096-4fab8758d696,Reducir Latencia en Spark,2024-05-03,2024-05-03 21:14:56.655268,2024-05-06 11:33:32.869613,"3738,6",12,6,6,AWS / Cloud,How-to / Question,Apache Spark,AWS Glue,,TRUE,Medium,"42,2",text-davinci-002-render-sha
99100f20-e902-46dd-b224-c0faa4e39d7e,Configuración Taladro Power BI,2024-05-06,2024-05-06 12:47:04.776953,2024-05-06 12:49:17.379067,"2,21",4,2,2,SQL / BI,Troubleshooting,Power BI,,,TRUE,Low,"45,5",text-davinci-002-render-sha
81cdca9d-3bad-49fc-9367-f25de7a75661,Crear Pipeline en ADF,2024-05-06,2024-05-06 14:28:09.536718,2024-05-06 18:51:12.238324,"263,05",6,3,3,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,TRUE,Medium,"141,7",text-davinci-002-render-sha
03d2ba22-5d11-4efc-9734-fb05b4ba2fdb,Activar Drill Through.,2024-05-06,2024-05-06 18:10:09.317078,2024-05-06 19:15:42.648913,"65,56",22,11,11,Translation / Writing,How-to / Question,Power BI,,,TRUE,High,"62,6",text-davinci-002-render-sha
fcfedace-0612-4b61-8789-b5a79aef9f56,Longest String Length,2024-05-06,2024-05-06 20:45:16.091037,2024-05-06 20:45:30.581207,"0,24",3,1,1,Python / Programming,Writing / Translation,Python,,,TRUE,Low,173,gpt-4
1b715f2a-51e0-4635-8f20-fc08f210951c,Drill-through con tarjetas,2024-05-07,2024-05-07 18:07:04.507725,2024-05-07 19:12:24.868856,"65,34",9,3,3,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,"1346,7",gpt-4
5b6847e3-05b7-4da3-bc43-30e0e1f12142,Proyección financiera con CAGR.,2024-05-08,2024-05-08 12:26:41.038052,2024-05-08 17:42:16.159679,"315,59",22,8,9,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,"155,5",gpt-4
cb3249e4-2547-4a55-844d-cfc7fcba80b1,CAGR Projections & Sales.,2024-05-08,2024-05-08 17:44:07.750871,2024-05-08 19:10:28.816795,"86,35",31,10,14,General / Other,How-to / Question,General Purpose,,,TRUE,High,"88,4",gpt-4
db434b02-bf7f-41fc-9387-43629a740eb5,Proyección CAGR Balance Económico,2024-05-08,2024-05-08 21:42:05.474375,2024-05-08 21:44:36.326819,"2,51",5,2,2,Translation / Writing,Analysis / Research,Writing / Translation,,,TRUE,High,"1642,5",gpt-4
9e4c860a-9aae-4e76-ad6e-59d845f3c04b,Format Account __str__ Method,2024-05-09,2024-05-09 14:06:47.824743,2024-05-09 14:13:44.579398,"6,95",5,2,2,General / Other,Troubleshooting,General Purpose,,,TRUE,Medium,"158,5",gpt-4
7926cde8-7d3f-4b08-af78-30b38898421d,Data File Path Error,2024-05-10,2024-05-10 16:39:27.965554,2024-05-10 16:40:02.586462,"0,58",3,1,1,Python / Programming,Troubleshooting,Apache Spark,Python,,TRUE,High,3833,gpt-4
c0fe755c-1b93-4e6f-96aa-b01f06738dc0,Proyección del Estado de Resultados,2024-05-12,2024-05-12 00:13:40.176444,2024-05-12 00:28:20.383568,"14,67",9,4,4,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"77,8",gpt-4
c10d069c-ea09-42db-9095-45e53193a059,Visa EB-2: Asesoramiento y Calificación,2024-05-13,2024-05-13 13:54:57.711098,2024-05-13 17:45:41.290782,"230,73",9,4,4,Personal / Advice,How-to / Question,Personal / Daily Life,,,TRUE,Medium,"131,8",gpt-4
d00ce410-3343-48ce-aceb-348056f89cf0,Weekly DW Meeting Request,2024-05-14,2024-05-14 12:44:24.363594,2024-05-14 13:35:13.807200,"50,82",7,3,3,Translation / Writing,Writing / Translation,Writing / Translation,,,TRUE,Medium,"325,7",gpt-4
5d8aeb6d-5fcf-4b5d-9296-0e95442bb416,Transferencia de criptomonedas en Binance.,2024-05-14,2024-05-14 14:53:48.845346,2024-05-14 14:54:29.967291,"0,69",3,1,1,General / Other,General Inquiry,General Purpose,,,TRUE,Low,89,gpt-4
b11469c4-07cd-44ee-a876-5dd3f48fb9fb,Estandarización y Gestión de Datos,2024-05-14,2024-05-14 15:49:23.065622,2024-05-14 15:50:28.579086,"1,09",3,1,1,Python / Programming,How-to / Question,Apache Spark,,,TRUE,Low,204,gpt-4
1340591b-bb1b-4997-8aba-01075e4aa800,Parsear valores en Lambda.,2024-05-14,2024-05-14 19:10:38.848733,2024-05-14 19:21:03.858544,"10,42",11,5,5,Data Engineering,How-to / Question,Apache Spark,Python,,TRUE,Medium,173,gpt-4
7f8baaa1-42a3-4388-a45e-50fc3431a5ff,Problemas de Auditoría,2024-05-14,2024-05-14 20:54:40.878074,2024-05-14 20:57:36.017613,"2,92",5,2,2,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,"2149,5",gpt-4
909f0dab-7fa0-4790-b325-2b21e1950a4b,Inflación en Argentina: Medición,2024-05-14,2024-05-14 21:49:41.098436,2024-05-14 21:50:02.344430,"0,35",5,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,108,gpt-4
75fd9f12-cc78-4e9c-8e73-eb004f92fc31,Extensiones Python VS Code.,2024-05-15,2024-05-15 13:27:56.202214,2024-05-15 13:30:58.852301,"3,04",5,2,2,Python / Programming,How-to / Question,Python,,,TRUE,Low,"104,5",gpt-4
dea3c64a-37c7-4f78-8fc2-bcf1b78e6dfc,Entrevista Data Engineer SSIS.,2024-05-15,2024-05-15 15:17:27.499505,2024-05-16 12:02:52.286827,"1245,41",9,4,4,SQL / BI,How-to / Question,SQL Server / SSIS / SSRS,,,TRUE,Medium,"84,2",gpt-4
90264319-e44e-4836-98d3-aac8a3e93b3a,Migración a Azure: SQL Pool.,2024-05-15,2024-05-15 17:39:22.316618,2024-05-15 17:41:50.755613,"2,47",9,2,6,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,Medium,135,gpt-4
3734cf0f-ac4e-4086-ba17-e8334a778b81,Telecom Costeo por Absorción.,2024-05-15,2024-05-15 23:08:08.436150,2024-05-16 12:01:34.799589,"773,44",5,2,2,SQL / BI,How-to / Question,Power BI,,,TRUE,Low,108,gpt-4
f424f5bc-9f75-46be-93f2-c45ad84016d9,Configurar Workspace Fabric con Spark.,2024-05-16,2024-05-16 14:09:53.550240,2024-05-16 15:26:44.513513,"76,85",19,9,9,Data Engineering,How-to / Question,Apache Spark,Power BI,Python,TRUE,High,"115,8",gpt-4o
20409fa7-81bf-4f7b-8365-3ef01cfe9c51,Configurar VS Code Python.,2024-05-16,2024-05-16 15:22:15.028847,2024-05-16 15:22:28.888363,"0,23",3,1,1,Python / Programming,Build / Design,Python,,,TRUE,Medium,261,gpt-4o
f3637113-795a-4e20-85cf-73cb2d6ad991,Salarios Mínimos en COP,2024-05-16,2024-05-16 15:26:35.340444,2024-05-16 15:26:42.309569,"0,12",3,1,1,Personal / Advice,General Inquiry,Personal / Daily Life,,,TRUE,Low,96,gpt-4o
38d13dc1-3f50-4a60-a6da-5a834ba56066,Usar Spark con SQL Server,2024-05-16,2024-05-16 15:45:48.964026,2024-05-16 15:45:59.345874,"0,17",5,1,2,Data Engineering,How-to / Question,Apache Spark,SQL Server / SSIS / SSRS,,TRUE,Low,212,gpt-4o
dbc1e769-3561-4f17-82d1-8da3f5e6b812,Crear notebook en Fabric con Spark,2024-05-16,2024-05-16 18:10:15.569024,2024-05-16 20:40:07.072955,"149,86",15,7,7,Data Engineering,How-to / Question,Apache Spark,,,TRUE,High,154,gpt-4o
b52d041d-2d71-4721-8053-a9fb51a74f05,Comentar bloques de código.,2024-05-17,2024-05-17 12:04:34.410963,2024-05-17 13:16:54.450343,"72,33",25,7,11,Python / Programming,How-to / Question,Python,,,TRUE,High,"116,1",gpt-4o
61aee3ff-5ca4-47d9-97f1-fca2d63d8c24,Agregar Plugins Spark-GPT,2024-05-17,2024-05-17 13:17:32.489163,2024-05-17 13:18:14.992559,"0,71",5,2,2,Data Engineering,How-to / Question,Apache Spark,OpenAI / ChatGPT,Python,TRUE,Low,42,gpt-4o
a3ab2b0e-7568-4ae9-a675-2834608d1732,Error en Columna CleanJson,2024-05-17,2024-05-17 13:19:50.719836,2024-05-17 13:23:22.649712,"3,53",4,1,2,Python / Programming,Troubleshooting,Python / Programming,,,TRUE,Low,32,gpt-4o
98ec7d71-de85-4cd0-9019-6a8a4ebee967,Desanidar JSON en Spark.,2024-05-17,2024-05-17 13:26:09.805633,2024-05-17 17:37:41.863263,"251,53",28,9,14,Academic / Study,Build / Design,Apache Spark,SQL Server / SSIS / SSRS,,TRUE,High,"202,9",gpt-4o
eee83024-aee2-4c32-83e9-043bf3f7e4ef,Limpiar y extraer JSON.,2024-05-17,2024-05-17 17:51:30.257568,2024-05-17 18:33:59.732475,"42,49",13,6,7,AWS / Cloud,How-to / Question,Apache Spark,,,TRUE,Medium,"173,7",gpt-4o
7c9c0927-9d67-4018-8d1b-3a8387ae3b9c,Préstamos - Información solicitada,2024-05-20,2024-05-20 12:29:38.324210,2024-05-20 12:35:59.747849,"6,36",9,4,4,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"56,5",gpt-4o
32f97955-fca7-47b9-9222-9c4f115e5847,Registro de Provisión de Ingresos.,2024-05-20,2024-05-20 13:09:33.445601,2024-05-20 13:10:01.805879,"0,47",3,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,121,gpt-4o
c0e83c03-ab32-40f2-bbbd-42123fac790f,Conexión Fabric con Servidor,2024-05-20,2024-05-20 13:46:20.054278,2024-05-20 13:51:22.927449,"5,05",8,4,3,Data Engineering,Build / Design,Data Pipeline / Engineering,,,FALSE,Medium,76,gpt-4o
0dcbd108-7612-4a91-84f9-203ec6bc7002,Conectar servidor on-premise.,2024-05-20,2024-05-20 13:53:12.270795,2024-05-20 13:55:12.780837,"2,01",8,4,4,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,TRUE,Medium,56,gpt-4o
5e805739-4efd-44f5-a8cb-f475658dd238,Conector On-Premise de Elegir,2024-05-20,2024-05-20 13:57:47.833184,2024-05-20 13:57:52.802676,"0,08",2,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,72,gpt-4o
bbd258b2-d243-4f83-85d7-4b62e3bb29da,Encryption Connection Error Troubleshoot,2024-05-20,2024-05-20 14:14:32.659872,2024-05-20 14:19:03.127732,"4,51",7,3,3,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"39,3",gpt-4o
a1dbac81-71e2-4beb-8d98-0e0004af9aad,Spark SQL: Funciones JSON.,2024-05-20,2024-05-20 17:16:39.427394,2024-05-20 18:06:26.908577,"49,79",21,8,11,Data Engineering,How-to / Question,Apache Spark,,,TRUE,High,"147,5",gpt-4o
1082b61c-b25e-44e3-b52b-7d946a40f1d3,Installation Troubleshooting Guide,2024-05-20,2024-05-20 17:43:03.721540,2024-05-20 17:43:21.352418,"0,29",3,0,1,General / Other,General Inquiry,General Purpose,,,TRUE,Low,0,gpt-4o
c4bed040-61d1-47c1-a139-8c740a7eaa5c,SQL Server Connection Issues,2024-05-20,2024-05-20 18:09:07.694313,2024-05-20 18:47:45.176703,"38,62",6,2,3,Data Engineering,How-to / Question,Apache Spark,SQL Server / SSIS / SSRS,,TRUE,Low,"90,5",gpt-4o
61af027c-4f74-4fc3-b97a-6655638a5dad,Ingeniero de Datos en Español,2024-05-20,2024-05-20 19:08:27.404609,2024-05-20 20:21:26.867856,"72,99",20,8,10,Data Engineering,How-to / Question,Apache Spark,,,TRUE,High,123,gpt-4o
7250d517-688e-4887-8f11-2b0d04be54a2,Error de conexión SQL.,2024-05-20,2024-05-20 20:00:34.506312,2024-05-20 20:05:20.332278,"4,76",7,3,3,SQL / BI,Troubleshooting,SQL / BI Tools,,,TRUE,Medium,34,gpt-4o
821fe28a-73a7-4522-9ad6-6a5a2a79766b,Equilibrio sin Depreciaciones.,2024-05-21,2024-05-21 00:37:39.777054,2024-05-21 00:39:52.372038,"2,21",5,2,2,General / Other,How-to / Question,General Purpose,,,TRUE,Low,81,gpt-4o
3b0bf323-adf3-454e-93cb-3e01685fb37b,Ingeniero Datos en Herramienta Fabric,2024-05-21,2024-05-21 12:41:41.924056,2024-05-21 12:52:01.367977,"10,32",4,2,1,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,FALSE,Low,"121,5",gpt-4o
6cbd66c2-896e-4b31-a51b-43a24c56df3a,Problema con Fabric Solucionado,2024-05-21,2024-05-21 12:54:12.702358,2024-05-21 12:55:07.391868,"0,91",4,2,1,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,FALSE,Low,100,gpt-4o
dc57c935-c96f-4da3-a246-c195d10727c3,New chat,2024-05-21,2024-05-21 12:56:04.218932,2024-05-21 12:56:16.252345,"0,2",2,1,0,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,FALSE,Low,159,gpt-4o
09f66ea5-c607-4a68-a33d-280a824b1ba1,Ayuda sin insultos.,2024-05-21,2024-05-21 12:56:28.285073,2024-05-21 12:57:13.720406,"0,76",3,2,1,Data Engineering,How-to / Question,Data Pipeline / Engineering,,,FALSE,Low,122,gpt-4o
b3c95282-d49a-4891-a438-6220a46ee2c8,Ayuda al usuario.,2024-05-21,2024-05-21 13:06:47.562024,2024-05-21 13:30:50.699613,"24,05",9,3,4,Data Engineering,How-to / Question,Apache Spark,Python,,TRUE,Medium,"165,7",gpt-4o
0951221b-31dc-4d06-a3bd-0d399af5bfc8,Abrir y procesar JSON.,2024-05-21,2024-05-21 15:08:36.161501,2024-05-27 14:15:28.721563,"8586,88",101,43,49,Data Engineering,How-to / Question,Apache Spark,,,TRUE,High,"107,2",gpt-4o
63416dad-ad76-457a-96ee-f6d46802e982,Auditoría: Comparación de Soluciones,2024-05-21,2024-05-21 20:39:47.662710,2024-05-21 20:45:07.148238,"5,32",7,3,3,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,Medium,"182,3",gpt-4o
01e16dff-1252-4b9b-9bb4-a7b312b1ff0e,Auditoría Encargos y Características,2024-05-21,2024-05-21 21:48:52.076642,2024-05-21 21:48:54.430733,"0,04",3,1,1,Academic / Study,Analysis / Research,Study / Coursework,,,TRUE,High,2528,gpt-4o
62108598-f3c4-443c-8f43-d505921d0d56,Limitación de caracteres en JSON,2024-05-22,2024-05-22 14:44:13.112475,2024-05-22 15:00:06.960524,"15,9",17,4,4,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,Medium,198,gpt-4o
1f4b33ef-88b6-4c28-a43a-b446cbc7aba5,Pipeline Filter for Date,2024-05-23,2024-05-23 12:53:24.032853,2024-05-23 12:53:44.945059,"0,35",3,1,1,Data Engineering,Build / Design,Data Pipeline / Engineering,,,TRUE,Medium,293,gpt-4o
59ab7f67-943c-40bb-91c4-a00b2f1cde8a,Inflación y tipo de cambio.,2024-05-23,2024-05-23 19:59:43.668887,2024-05-24 01:55:34.916452,"355,85",15,5,5,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,Medium,"86,8",gpt-4o
baac1fc3-b0b7-4512-9ace-b52f18173ca7,Table Creation Corrections,2024-05-24,2024-05-24 18:24:06.109895,2024-05-24 18:28:32.278261,"4,44",5,1,2,General / Other,Build / Design,General Purpose,,,TRUE,Low,70,gpt-4o
2e27a017-86a9-4601-8dd3-429088785a86,Columna `AssignmentCompletionDateTime` faltante,2024-05-24,2024-05-24 20:09:23.155875,2024-05-24 20:27:44.615027,"18,36",9,4,4,General / Other,Troubleshooting,General Purpose,,,TRUE,Medium,"63,8",gpt-4o
6c9a06e0-61bc-4907-b1b8-565fed116b51,Primary Key vs Unique Index,2024-05-25,2024-05-25 00:18:45.852023,2024-05-25 01:14:56.496554,"56,18",11,5,5,SQL / BI,How-to / Question,Power BI,,,TRUE,Medium,"54,6",gpt-4o
448860c8-3403-4bd2-9b63-d7dd268cd395,Corrected merge code suggestion,2024-05-27,2024-05-27 12:21:36.314554,2024-05-27 16:24:04.888071,"242,48",88,35,42,Data Engineering,How-to / Question,Apache Spark,SQL Server / SSIS / SSRS,,TRUE,High,"75,8",gpt-4o
c5710652-3fb3-494e-9215-3f095082917e,Warehouse Delta Writing Issue,2024-05-27,2024-05-27 16:35:08.672708,2024-05-27 19:07:40.366545,"152,53",73,27,35,Data Engineering,How-to / Question,Apache Spark,,,TRUE,High,"104,6",gpt-4o
c87f3ba5-0aa0-4d2c-9180-3494350fa596,Importar Script Lenguaje M,2024-05-27,2024-05-27 20:13:20.133218,2024-05-27 20:13:35.308954,"0,25",3,1,1,SQL / BI,How-to / Question,SQL / BI Tools,,,TRUE,Low,67,gpt-4o
e9d62960-4d37-4dac-91e8-d6d61e78d4cd,No Invertir en Telecom.,2024-05-28,2024-05-28 00:29:40.006055,2024-05-28 00:30:28.895914,"0,81",5,2,2,AWS / Cloud,How-to / Question,Cloud / AWS,,,TRUE,High,"815,5",gpt-4o
c14ce666-1e87-4a37-a4b3-94d2141a87dd,MoM en Visuales: Implementación,2024-05-28,2024-05-28 12:14:30.738650,2024-05-28 13:01:09.657576,"46,65",5,2,2,SQL / BI,Build / Design,Power BI,,,TRUE,Low,"62,5",gpt-4o
19acefc4-8b72-44b7-b391-909199edfecb,Tabla de Producción de Planes,2024-05-28,2024-05-28 15:42:28.412665,2024-05-28 15:42:55.975181,"0,46",3,1,1,Translation / Writing,Writing / Translation,Writing / Translation,,,TRUE,Low,28,gpt-4o
7f1444b2-5840-43ec-9217-40d9f419f7ab,Bookmark para Pipeline Trends,2024-05-28,2024-05-28 18:01:48.556740,2024-05-28 18:02:02.717566,"0,24",3,1,1,Data Engineering,Build / Design,Data Pipeline / Engineering,,,TRUE,Low,196,gpt-4o
4c80d13a-9da5-4335-a3c1-23e23a3d098b,Retirar Tokens a Exchange,2024-05-29,2024-05-29 14:15:57.158286,2024-05-29 17:31:27.554425,"195,51",30,14,15,Python / Programming,How-to / Question,Python,,,TRUE,High,"79,7",gpt-4o
ec47dabf-1f39-4c95-bbe3-25a7b521d17c,Ingresos Aprendiz Contabilidad Colombia.,2024-05-29,2024-05-29 15:04:20.237447,2024-05-29 15:04:36.022718,"0,26",5,1,1,General / Other,General Inquiry,General Purpose,,,TRUE,Low,95,gpt-4o
67d04202-aefa-4f48-9400-a730a2f01ed3,Costeo ABC en Telecom,2024-05-29,2024-05-29 18:29:07.933500,2024-05-29 19:11:05.536206,"41,96",7,3,3,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,2764,gpt-4o
23efc5ce-8d8f-4b5d-94bc-701def99b649,Error al escribir Delta.,2024-05-29,2024-05-29 20:12:19.010315,2024-05-29 20:19:03.752047,"6,75",6,3,3,Data Engineering,Troubleshooting,Data Pipeline / Engineering,,,TRUE,Medium,83,gpt-4o
005b5c01-d71d-4564-a9a1-be836f1a486b,Perpetuidad en Valor Empresarial,2024-05-29,2024-05-29 20:38:37.699605,2024-05-29 23:26:20.072905,"167,71",10,4,5,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,Medium,37,gpt-4o
31c09091-4703-4d1f-a5eb-16bfe98d5dde,Proposed vs Sold Measures,2024-05-30,2024-05-30 12:48:22.566696,2024-05-30 14:57:35.508583,"129,22",25,11,11,SQL / BI,How-to / Question,Power BI,SQL Server / SSIS / SSRS,,TRUE,High,"128,5",gpt-4o
5660dd79-6bc1-4c5b-86f5-155b1ac257cc,Ayuda medida DAX (AMD),2024-05-30,2024-05-30 15:16:32.132979,2024-05-30 15:22:59.642252,"6,46",6,3,3,SQL / BI,How-to / Question,Power BI,,,TRUE,Medium,202,gpt-4o
f3268592-5866-4c8d-b9d7-563ff16f1286,Graficos excluyen medida correcta.,2024-05-30,2024-05-30 15:24:44.998086,2024-05-30 15:26:36.439386,"1,86",5,2,2,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,466,gpt-4o
3404f01e-0544-42b2-9b0a-55b2e7d7b92e,Centrar texto en botón.,2024-05-30,2024-05-30 18:07:05.121720,2024-05-31 14:11:16.853575,"1204,2",23,11,11,SQL / BI,How-to / Question,Power BI,Python,,TRUE,High,"62,5",gpt-4o
bf0b4b72-1110-4230-ba1d-bf8a0584c927,Ver formato condicional.,2024-05-31,2024-05-31 19:02:33.969251,2024-05-31 19:02:38.939394,"0,08",3,1,1,General / Other,How-to / Question,General Purpose,,,TRUE,Low,65,gpt-4o
de2e8b62-fcbf-40a7-8255-9f639ec69633,Regresión Lineal y KNN,2024-05-31,2024-05-31 19:24:31.655046,2024-05-31 19:24:51.510264,"0,33",3,1,1,Personal / Advice,How-to / Question,Personal / Daily Life,,,TRUE,Low,62,gpt-4o
b156ec3d-1bf1-4255-82a2-176334734f84,Contenedores en SSIS,2024-05-31,2024-05-31 20:37:49.803923,2024-06-02 18:48:00.836768,"2770,18",13,5,6,Academic / Study,Build / Design,SQL Server / SSIS / SSRS,,,TRUE,Medium,"56,6",gpt-4o
19a32ceb-936e-48e3-8d6b-afb19d4cfecc,Data Governance: Tangible Results,2024-06-02,2024-06-02 17:53:00.907828,2024-06-04 12:58:52.946668,"2585,87",6,2,3,Translation / Writing,How-to / Question,Writing / Translation,,,TRUE,High,5302,gpt-4o
11f8886d-366e-41c2-a149-592de6722275,Presentación Gobernanza de Datos,2024-06-02,2024-06-02 18:56:36.689898,2024-06-03 20:45:42.350086,"1549,09",29,8,11,AWS / Cloud,How-to / Question,Cloud / AWS,,,TRUE,High,"167,2",gpt-4o
4f9e317c-735f-40a0-bcc6-6f7408cffdf2,Valor de tokens variado,2024-06-03,2024-06-03 15:22:03.835879,2024-06-03 15:39:41.750483,"17,63",11,4,4,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"81,2",gpt-4o
4b11674a-423e-4f40-9b9a-f55d9cac6d4c,Auditoría: Lectura y Preguntas,2024-06-03,2024-06-03 19:44:59.902630,2024-06-03 20:03:39.955213,"18,67",27,13,13,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,"421,8",gpt-4o
b0b51c99-1a61-4e93-91b9-fe0929f16459,Tarea Búsqueda en SSIS,2024-06-05,2024-06-05 17:02:10.763807,2024-06-05 17:16:18.034006,"14,12",13,6,6,SQL / BI,Analysis / Research,SQL Server / SSIS / SSRS,,,TRUE,Medium,"73,5",gpt-4o
01779a37-40f9-40d2-842a-4e24890a5012,Auditoría: Ayuda con Informes,2024-06-05,2024-06-05 17:20:27.147462,2024-06-10 20:27:46.936243,"7387,33",36,12,13,Academic / Study,How-to / Question,Study / Coursework,,,TRUE,High,"206,2",gpt-4o
d732962d-322d-47a3-9869-401a18d4d200,Crear Dataflow API Power BI,2024-06-05,2024-06-05 17:42:23.179492,2024-06-06 16:10:37.704418,"1348,24",103,39,51,SQL / BI,How-to / Question,Power BI,,,TRUE,High,"97,9",gpt-4o
474af452-6e19-422c-b6f8-65e58f4c0fa9,Ayuda en lenguaje M,2024-06-05,2024-06-05 20:50:13.321821,2024-06-05 21:05:13.406199,15,14,3,7,General / Other,How-to / Question,General Purpose,,,TRUE,Medium,"62,7",gpt-4o
268183ea-4313-4cb6-b56c-f949b82d6ddf,Errores de función de Power Query.,2024-06-06,2024-06-06 16:31:57.656586,2024-06-06 20:07:11.440029,"215,23",24,9,12,SQL / BI,How-to / Question,Power BI,,,TRUE,High,"113,6",gpt-4o
